Frequency(Hz),Value Type:,RLGC1[1 1] - (Line_1_3:Line_1_3),RLGC1[1 2] - (Line_1_3:Line_2_4),RLGC1[2 2] - (Line_2_4:Line_2_4)
3.444e+10,Inductance,1.12502e-08,5.93245e-10,1.12502e-08
3.444e+10,Conductance,0.0122143,-0.00064527,0.0122143
3.444e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.45133e+10,Resistance,6.05969,0.141808,6.05969
3.45133e+10,Inductance,1.12502e-08,5.93247e-10,1.12502e-08
3.45133e+10,Conductance,0.0122405,-0.000646289,0.0122405
3.45133e+10,Capacitance,2.82234e-12,-1.49034e-13,2.82234e-12
3.45867e+10,Resistance,6.06343,0.141547,6.06343
3.45867e+10,Inductance,1.12502e-08,5.93236e-10,1.12502e-08
3.45867e+10,Conductance,0.0122672,-0.000647607,0.0122672
3.45867e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.466e+10,Resistance,6.07282,0.143263,6.07282
3.466e+10,Inductance,1.12502e-08,5.93229e-10,1.12502e-08
3.466e+10,Conductance,0.0122924,-0.000649269,0.0122924
3.466e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
3.47333e+10,Resistance,6.07735,0.144303,6.07735
3.47333e+10,Inductance,1.12501e-08,5.93238e-10,1.12501e-08
3.47333e+10,Conductance,0.0123189,-0.000650946,0.0123189
3.47333e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
3.48067e+10,Resistance,6.08412,0.142527,6.08412
3.48067e+10,Inductance,1.12501e-08,5.93234e-10,1.12501e-08
3.48067e+10,Conductance,0.0123448,-0.000651793,0.0123448
3.48067e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.488e+10,Resistance,6.09065,0.141902,6.09065
3.488e+10,Inductance,1.12501e-08,5.9324e-10,1.12501e-08
3.488e+10,Conductance,0.0123708,-0.000653022,0.0123708
3.488e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.49533e+10,Resistance,6.09762,0.141905,6.09762
3.49533e+10,Inductance,1.125e-08,5.93236e-10,1.125e-08
3.49533e+10,Conductance,0.0123966,-0.000654305,0.0123966
3.49533e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
3.50267e+10,Resistance,6.10453,0.143794,6.10453
3.50267e+10,Inductance,1.125e-08,5.93243e-10,1.125e-08
3.50267e+10,Conductance,0.0124225,-0.000656097,0.0124225
3.50267e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
3.51e+10,Resistance,6.10985,0.142221,6.10985
3.51e+10,Inductance,1.125e-08,5.9323e-10,1.125e-08
3.51e+10,Conductance,0.0124488,-0.000657052,0.0124488
3.51e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.51733e+10,Resistance,6.11772,0.144227,6.11772
3.51733e+10,Inductance,1.125e-08,5.9323e-10,1.125e-08
3.51733e+10,Conductance,0.0124745,-0.00065887,0.0124745
3.51733e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.52467e+10,Resistance,6.12139,0.144648,6.12139
3.52467e+10,Inductance,1.12499e-08,5.9324e-10,1.12499e-08
3.52467e+10,Conductance,0.0125011,-0.000660383,0.0125011
3.52467e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
3.532e+10,Resistance,6.13051,0.144609,6.13051
3.532e+10,Inductance,1.12499e-08,5.9323e-10,1.12499e-08
3.532e+10,Conductance,0.0125264,-0.000661614,0.0125264
3.532e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.53933e+10,Resistance,6.13376,0.145531,6.13376
3.53933e+10,Inductance,1.12499e-08,5.93226e-10,1.12499e-08
3.53933e+10,Conductance,0.0125533,-0.000663288,0.0125533
3.53933e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.54667e+10,Resistance,6.14282,0.143665,6.14282
3.54667e+10,Inductance,1.12498e-08,5.93232e-10,1.12498e-08
3.54667e+10,Conductance,0.0125785,-0.000664073,0.0125785
3.54667e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
3.554e+10,Resistance,6.14927,0.143104,6.14927
3.554e+10,Inductance,1.12498e-08,5.93218e-10,1.12498e-08
3.554e+10,Conductance,0.0126045,-0.000665273,0.0126045
3.554e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
3.56133e+10,Resistance,6.15505,0.144398,6.15505
3.56133e+10,Inductance,1.12498e-08,5.9323e-10,1.12498e-08
3.56133e+10,Conductance,0.0126306,-0.00066695,0.0126306
3.56133e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
3.56867e+10,Resistance,6.16122,0.143691,6.16122
3.56867e+10,Inductance,1.12498e-08,5.93225e-10,1.12498e-08
3.56867e+10,Conductance,0.0126567,-0.000668113,0.0126567
3.56867e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.576e+10,Resistance,6.16582,0.145003,6.16582
3.576e+10,Inductance,1.12497e-08,5.93223e-10,1.12497e-08
3.576e+10,Conductance,0.0126832,-0.000669837,0.0126832
3.576e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.58333e+10,Resistance,6.17159,0.146134,6.17159
3.58333e+10,Inductance,1.12497e-08,5.93235e-10,1.12497e-08
3.58333e+10,Conductance,0.0127093,-0.000671468,0.0127093
3.58333e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.59067e+10,Resistance,6.17882,0.143179,6.17882
3.59067e+10,Inductance,1.12497e-08,5.93228e-10,1.12497e-08
3.59067e+10,Conductance,0.012735,-0.000672017,0.012735
3.59067e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
3.598e+10,Resistance,6.18594,0.148204,6.18594
3.598e+10,Inductance,1.12496e-08,5.93223e-10,1.12496e-08
3.598e+10,Conductance,0.0127609,-0.000674617,0.0127609
3.598e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.60533e+10,Resistance,6.19319,0.142187,6.19319
3.60533e+10,Inductance,1.12496e-08,5.93228e-10,1.12496e-08
3.60533e+10,Conductance,0.0127865,-0.000674425,0.0127865
3.60533e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.61267e+10,Resistance,6.19692,0.145578,6.19692
3.61267e+10,Inductance,1.12496e-08,5.93213e-10,1.12496e-08
3.61267e+10,Conductance,0.0128133,-0.000676671,0.0128133
3.61267e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
3.62e+10,Resistance,6.20643,0.147122,6.20643
3.62e+10,Inductance,1.12496e-08,5.93237e-10,1.12496e-08
3.62e+10,Conductance,0.0128385,-0.000678333,0.0128385
3.62e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
3.62733e+10,Resistance,6.21226,0.147162,6.21226
3.62733e+10,Inductance,1.12495e-08,5.93241e-10,1.12495e-08
3.62733e+10,Conductance,0.0128646,-0.000679695,0.0128646
3.62733e+10,Capacitance,2.82235e-12,-1.49036e-13,2.82235e-12
3.63467e+10,Resistance,6.22021,0.14323,6.22021
3.63467e+10,Inductance,1.12495e-08,5.93204e-10,1.12495e-08
3.63467e+10,Conductance,0.0128901,-0.000679941,0.0128901
3.63467e+10,Capacitance,2.82234e-12,-1.49027e-13,2.82234e-12
3.642e+10,Resistance,6.22299,0.145665,6.22299
3.642e+10,Inductance,1.12495e-08,5.93235e-10,1.12495e-08
3.642e+10,Conductance,0.0129171,-0.000682027,0.0129171
3.642e+10,Capacitance,2.82235e-12,-1.49036e-13,2.82235e-12
3.64933e+10,Resistance,6.22687,0.141772,6.22687
3.64933e+10,Inductance,1.12495e-08,5.93205e-10,1.12495e-08
3.64933e+10,Conductance,0.0129435,-0.000682413,0.0129435
3.64933e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
3.65667e+10,Resistance,6.2322,0.141127,6.2322
3.65667e+10,Inductance,1.12494e-08,5.93214e-10,1.12494e-08
3.65667e+10,Conductance,0.0129697,-0.0006836,0.0129697
3.65667e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.664e+10,Resistance,6.23877,0.148626,6.23877
3.664e+10,Inductance,1.12494e-08,5.9321e-10,1.12494e-08
3.664e+10,Conductance,0.0129959,-0.000686818,0.0129959
3.664e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
3.67133e+10,Resistance,6.25184,0.14468,6.25184
3.67133e+10,Inductance,1.12494e-08,5.93213e-10,1.12494e-08
3.67133e+10,Conductance,0.01302,-0.000686999,0.01302
3.67133e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.67867e+10,Resistance,6.25166,0.148372,6.25166
3.67867e+10,Inductance,1.12493e-08,5.93223e-10,1.12493e-08
3.67867e+10,Conductance,0.0130478,-0.000689421,0.0130478
3.67867e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.686e+10,Resistance,6.25827,0.146667,6.25827
3.686e+10,Inductance,1.12493e-08,5.93224e-10,1.12493e-08
3.686e+10,Conductance,0.0130736,-0.000690352,0.0130736
3.686e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.69333e+10,Resistance,6.26616,0.14512,6.26616
3.69333e+10,Inductance,1.12493e-08,5.93217e-10,1.12493e-08
3.69333e+10,Conductance,0.0130991,-0.000691219,0.0130991
3.69333e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.70067e+10,Resistance,6.27396,0.146874,6.27396
3.70067e+10,Inductance,1.12493e-08,5.93222e-10,1.12493e-08
3.70067e+10,Conductance,0.0131248,-0.000692967,0.0131248
3.70067e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.708e+10,Resistance,6.27783,0.146793,6.27783
3.708e+10,Inductance,1.12492e-08,5.9321e-10,1.12492e-08
3.708e+10,Conductance,0.0131514,-0.000694351,0.0131514
3.708e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.71533e+10,Resistance,6.28337,0.146843,6.28337
3.71533e+10,Inductance,1.12492e-08,5.93228e-10,1.12492e-08
3.71533e+10,Conductance,0.0131776,-0.000695728,0.0131776
3.71533e+10,Capacitance,2.82234e-12,-1.49035e-13,2.82234e-12
3.72267e+10,Resistance,6.29279,0.147292,6.29279
3.72267e+10,Inductance,1.12492e-08,5.93214e-10,1.12492e-08
3.72267e+10,Conductance,0.0132027,-0.000697093,0.0132027
3.72267e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.73e+10,Resistance,6.29788,0.147415,6.29788
3.73e+10,Inductance,1.12492e-08,5.93212e-10,1.12492e-08
3.73e+10,Conductance,0.0132291,-0.000698466,0.0132291
3.73e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.73733e+10,Resistance,6.30394,0.146344,6.30394
3.73733e+10,Inductance,1.12491e-08,5.93217e-10,1.12491e-08
3.73733e+10,Conductance,0.0132551,-0.000699533,0.0132551
3.73733e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.74467e+10,Resistance,6.30807,0.148338,6.30807
3.74467e+10,Inductance,1.12491e-08,5.93216e-10,1.12491e-08
3.74467e+10,Conductance,0.0132816,-0.000701432,0.0132816
3.74467e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.752e+10,Resistance,6.31621,0.147606,6.31621
3.752e+10,Inductance,1.12491e-08,5.93215e-10,1.12491e-08
3.752e+10,Conductance,0.0133071,-0.000702519,0.0133071
3.752e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.75933e+10,Resistance,6.32252,0.14717,6.32252
3.75933e+10,Inductance,1.12491e-08,5.93215e-10,1.12491e-08
3.75933e+10,Conductance,0.013333,-0.000703783,0.013333
3.75933e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.76667e+10,Resistance,6.32882,0.146712,6.32882
3.76667e+10,Inductance,1.1249e-08,5.93208e-10,1.1249e-08
3.76667e+10,Conductance,0.013359,-0.000704966,0.013359
3.76667e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.774e+10,Resistance,6.333,0.147897,6.333
3.774e+10,Inductance,1.1249e-08,5.93209e-10,1.1249e-08
3.774e+10,Conductance,0.0133856,-0.000706646,0.0133856
3.774e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.78133e+10,Resistance,6.34013,0.149769,6.34013
3.78133e+10,Inductance,1.1249e-08,5.93216e-10,1.1249e-08
3.78133e+10,Conductance,0.0134113,-0.000708473,0.0134113
3.78133e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.78867e+10,Resistance,6.34811,0.149383,6.34811
3.78867e+10,Inductance,1.12489e-08,5.93204e-10,1.12489e-08
3.78867e+10,Conductance,0.0134369,-0.000709653,0.0134369
3.78867e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.796e+10,Resistance,6.35315,0.150011,6.35315
3.796e+10,Inductance,1.12489e-08,5.93207e-10,1.12489e-08
3.796e+10,Conductance,0.0134632,-0.000711156,0.0134632
3.796e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.80333e+10,Resistance,6.36009,0.147395,6.36009
3.80333e+10,Inductance,1.12489e-08,5.93215e-10,1.12489e-08
3.80333e+10,Conductance,0.0134889,-0.000711842,0.0134889
3.80333e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
3.81067e+10,Resistance,6.36699,0.149056,6.36699
3.81067e+10,Inductance,1.12489e-08,5.93204e-10,1.12489e-08
3.81067e+10,Conductance,0.0135148,-0.00071355,0.0135148
3.81067e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.818e+10,Resistance,6.37333,0.148187,6.37333
3.818e+10,Inductance,1.12488e-08,5.93205e-10,1.12488e-08
3.818e+10,Conductance,0.0135407,-0.000714659,0.0135407
3.818e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.82533e+10,Resistance,6.37672,0.149674,6.37672
3.82533e+10,Inductance,1.12488e-08,5.93205e-10,1.12488e-08
3.82533e+10,Conductance,0.0135674,-0.000716425,0.0135674
3.82533e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
3.83267e+10,Resistance,6.38356,0.149886,6.38356
3.83267e+10,Inductance,1.12488e-08,5.932e-10,1.12488e-08
3.83267e+10,Conductance,0.0135932,-0.000717832,0.0135932
3.83267e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.84e+10,Resistance,6.39115,0.147942,6.39115
3.84e+10,Inductance,1.12488e-08,5.93213e-10,1.12488e-08
3.84e+10,Conductance,0.0136188,-0.000718623,0.0136188
3.84e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
3.84733e+10,Resistance,6.39612,0.150449,6.39612
3.84733e+10,Inductance,1.12488e-08,5.93205e-10,1.12488e-08
3.84733e+10,Conductance,0.0136452,-0.000720631,0.0136452
3.84733e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
3.85467e+10,Resistance,6.40358,0.149186,6.40358
3.85467e+10,Inductance,1.12487e-08,5.93204e-10,1.12487e-08
3.85467e+10,Conductance,0.0136708,-0.000721602,0.0136708
3.85467e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.862e+10,Resistance,6.40735,0.150746,6.40735
3.862e+10,Inductance,1.12487e-08,5.93198e-10,1.12487e-08
3.862e+10,Conductance,0.0136974,-0.000723395,0.0136974
3.862e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.86933e+10,Resistance,6.41511,0.15172,6.41511
3.86933e+10,Inductance,1.12487e-08,5.93195e-10,1.12487e-08
3.86933e+10,Conductance,0.013723,-0.000724897,0.013723
3.86933e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
3.87667e+10,Resistance,6.4217,0.153475,6.4217
3.87667e+10,Inductance,1.12487e-08,5.93199e-10,1.12487e-08
3.87667e+10,Conductance,0.0137489,-0.000726702,0.0137489
3.87667e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.884e+10,Resistance,6.42493,0.148687,6.42493
3.884e+10,Inductance,1.12486e-08,5.9319e-10,1.12486e-08
3.884e+10,Conductance,0.0137755,-0.000726873,0.0137755
3.884e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
3.89133e+10,Resistance,6.43452,0.149121,6.43452
3.89133e+10,Inductance,1.12486e-08,5.93192e-10,1.12486e-08
3.89133e+10,Conductance,0.0138006,-0.000728215,0.0138006
3.89133e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
3.89867e+10,Resistance,6.43845,0.152355,6.43845
3.89867e+10,Inductance,1.12486e-08,5.93194e-10,1.12486e-08
3.89867e+10,Conductance,0.0138273,-0.000730457,0.0138273
3.89867e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
3.906e+10,Resistance,6.44476,0.151674,6.44476
3.906e+10,Inductance,1.12485e-08,5.93194e-10,1.12485e-08
3.906e+10,Conductance,0.0138532,-0.000731595,0.0138532
3.906e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.91333e+10,Resistance,6.45391,0.152595,6.45391
3.91333e+10,Inductance,1.12485e-08,5.93203e-10,1.12485e-08
3.91333e+10,Conductance,0.0138784,-0.000733104,0.0138784
3.91333e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.92067e+10,Resistance,6.45504,0.154045,6.45504
3.92067e+10,Inductance,1.12485e-08,5.93197e-10,1.12485e-08
3.92067e+10,Conductance,0.0139057,-0.000734948,0.0139057
3.92067e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.928e+10,Resistance,6.46302,0.148852,6.46302
3.928e+10,Inductance,1.12485e-08,5.93214e-10,1.12485e-08
3.928e+10,Conductance,0.0139311,-0.00073494,0.0139311
3.928e+10,Capacitance,2.82235e-12,-1.49036e-13,2.82235e-12
3.93533e+10,Resistance,6.46602,0.150642,6.46602
3.93533e+10,Inductance,1.12484e-08,5.9321e-10,1.12484e-08
3.93533e+10,Conductance,0.0139579,-0.000736799,0.0139579
3.93533e+10,Capacitance,2.82235e-12,-1.49035e-13,2.82235e-12
3.94267e+10,Resistance,6.47007,0.152149,6.47007
3.94267e+10,Inductance,1.12484e-08,5.93214e-10,1.12484e-08
3.94267e+10,Conductance,0.0139844,-0.000738602,0.0139844
3.94267e+10,Capacitance,2.82235e-12,-1.49036e-13,2.82235e-12
3.95e+10,Resistance,6.48123,0.155669,6.48123
3.95e+10,Inductance,1.12484e-08,5.93192e-10,1.12484e-08
3.95e+10,Conductance,0.0140092,-0.000740633,0.0140092
3.95e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.95733e+10,Resistance,6.4882,0.152982,6.4882
3.95733e+10,Inductance,1.12484e-08,5.93184e-10,1.12484e-08
3.95733e+10,Conductance,0.0140349,-0.000741247,0.0140349
3.95733e+10,Capacitance,2.82235e-12,-1.49029e-13,2.82235e-12
3.96467e+10,Resistance,6.49567,0.14886,6.49567
3.96467e+10,Inductance,1.12484e-08,5.93198e-10,1.12484e-08
3.96467e+10,Conductance,0.0140604,-0.000741524,0.0140604
3.96467e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
3.972e+10,Resistance,6.50212,0.151494,6.50212
3.972e+10,Inductance,1.12483e-08,5.93188e-10,1.12483e-08
3.972e+10,Conductance,0.0140864,-0.000743542,0.0140864
3.972e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
3.97933e+10,Resistance,6.50389,0.152455,6.50389
3.97933e+10,Inductance,1.12483e-08,5.93199e-10,1.12483e-08
3.97933e+10,Conductance,0.0141135,-0.000745235,0.0141135
3.97933e+10,Capacitance,2.82235e-12,-1.49033e-13,2.82235e-12
3.98667e+10,Resistance,6.51344,0.153032,6.51344
3.98667e+10,Inductance,1.12483e-08,5.93192e-10,1.12483e-08
3.98667e+10,Conductance,0.0141386,-0.000746614,0.0141386
3.98667e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
3.994e+10,Resistance,6.51361,0.152428,6.51361
3.994e+10,Inductance,1.12482e-08,5.93201e-10,1.12482e-08
3.994e+10,Conductance,0.0141661,-0.000747934,0.0141661
3.994e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
4.00133e+10,Resistance,6.52303,0.151316,6.52303
4.00133e+10,Inductance,1.12482e-08,5.93183e-10,1.12482e-08
4.00133e+10,Conductance,0.0141911,-0.000748892,0.0141911
4.00133e+10,Capacitance,2.82234e-12,-1.49029e-13,2.82234e-12
4.00867e+10,Resistance,6.528,0.155032,6.528
4.00867e+10,Inductance,1.12482e-08,5.93187e-10,1.12482e-08
4.00867e+10,Conductance,0.0142175,-0.000751204,0.0142175
4.00867e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
4.016e+10,Resistance,6.53254,0.154214,6.53254
4.016e+10,Inductance,1.12482e-08,5.93191e-10,1.12482e-08
4.016e+10,Conductance,0.0142438,-0.000752398,0.0142438
4.016e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
4.02333e+10,Resistance,6.53807,0.15175,6.53807
4.02333e+10,Inductance,1.12481e-08,5.93184e-10,1.12481e-08
4.02333e+10,Conductance,0.0142699,-0.000753099,0.0142699
4.02333e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
4.03067e+10,Resistance,6.54646,0.152206,6.54646
4.03067e+10,Inductance,1.12481e-08,5.93199e-10,1.12481e-08
4.03067e+10,Conductance,0.0142953,-0.000754504,0.0142953
4.03067e+10,Capacitance,2.82235e-12,-1.49034e-13,2.82235e-12
4.038e+10,Resistance,6.55159,0.152848,6.55159
4.038e+10,Inductance,1.12481e-08,5.93186e-10,1.12481e-08
4.038e+10,Conductance,0.0143215,-0.000755998,0.0143215
4.038e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
4.04533e+10,Resistance,6.55913,0.152689,6.55913
4.04533e+10,Inductance,1.12481e-08,5.9319e-10,1.12481e-08
4.04533e+10,Conductance,0.0143471,-0.000757303,0.0143471
4.04533e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
4.05267e+10,Resistance,6.56192,0.155364,6.56192
4.05267e+10,Inductance,1.12481e-08,5.93193e-10,1.12481e-08
4.05267e+10,Conductance,0.014374,-0.000759401,0.014374
4.05267e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
4.06e+10,Resistance,6.57193,0.152534,6.57193
4.06e+10,Inductance,1.1248e-08,5.93193e-10,1.1248e-08
4.06e+10,Conductance,0.0143988,-0.000759905,0.0143988
4.06e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
4.06733e+10,Resistance,6.57695,0.15281,6.57695
4.06733e+10,Inductance,1.1248e-08,5.93182e-10,1.1248e-08
4.06733e+10,Conductance,0.0144251,-0.000761322,0.0144251
4.06733e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
4.07467e+10,Resistance,6.58358,0.153516,6.58358
4.07467e+10,Inductance,1.1248e-08,5.93187e-10,1.1248e-08
4.07467e+10,Conductance,0.0144509,-0.000762824,0.0144509
4.07467e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
4.082e+10,Resistance,6.58617,0.153078,6.58617
4.082e+10,Inductance,1.1248e-08,5.93181e-10,1.1248e-08
4.082e+10,Conductance,0.0144778,-0.000764134,0.0144778
4.082e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
4.08933e+10,Resistance,6.59299,0.152963,6.59299
4.08933e+10,Inductance,1.12479e-08,5.9319e-10,1.12479e-08
4.08933e+10,Conductance,0.0145035,-0.000765423,0.0145035
4.08933e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
4.09667e+10,Resistance,6.5986,0.1563,6.5986
4.09667e+10,Inductance,1.12479e-08,5.93183e-10,1.12479e-08
4.09667e+10,Conductance,0.0145297,-0.000767604,0.0145297
4.09667e+10,Capacitance,2.82234e-12,-1.49031e-13,2.82234e-12
4.104e+10,Resistance,6.60492,0.152797,6.60492
4.104e+10,Inductance,1.12479e-08,5.93183e-10,1.12479e-08
4.104e+10,Conductance,0.0145555,-0.000768037,0.0145555
4.104e+10,Capacitance,2.82235e-12,-1.49031e-13,2.82235e-12
4.11133e+10,Resistance,6.6133,0.157035,6.6133
4.11133e+10,Inductance,1.12479e-08,5.9319e-10,1.12479e-08
4.11133e+10,Conductance,0.014581,-0.000770388,0.014581
4.11133e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
4.11867e+10,Resistance,6.61633,0.155632,6.61633
4.11867e+10,Inductance,1.12478e-08,5.93176e-10,1.12478e-08
4.11867e+10,Conductance,0.0146077,-0.000771462,0.0146077
4.11867e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
4.126e+10,Resistance,6.62387,0.156256,6.62387
4.126e+10,Inductance,1.12478e-08,5.93187e-10,1.12478e-08
4.126e+10,Conductance,0.0146333,-0.000772921,0.0146333
4.126e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
4.13333e+10,Resistance,6.62932,0.153494,6.62932
4.13333e+10,Inductance,1.12478e-08,5.93187e-10,1.12478e-08
4.13333e+10,Conductance,0.0146593,-0.000773575,0.0146593
4.13333e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
4.14067e+10,Resistance,6.63358,0.156835,6.63358
4.14067e+10,Inductance,1.12478e-08,5.93181e-10,1.12478e-08
4.14067e+10,Conductance,0.0146858,-0.000775791,0.0146858
4.14067e+10,Capacitance,2.82234e-12,-1.49032e-13,2.82234e-12
4.148e+10,Resistance,6.64252,0.157897,6.64252
4.148e+10,Inductance,1.12478e-08,5.93174e-10,1.12478e-08
4.148e+10,Conductance,0.0147111,-0.000777284,0.0147111
4.148e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
4.15533e+10,Resistance,6.64657,0.154925,6.64657
4.15533e+10,Inductance,1.12477e-08,5.93182e-10,1.12477e-08
4.15533e+10,Conductance,0.0147374,-0.000777925,0.0147374
4.15533e+10,Capacitance,2.82235e-12,-1.49032e-13,2.82235e-12
4.16267e+10,Resistance,6.65505,0.156443,6.65505
4.16267e+10,Inductance,1.12477e-08,5.93174e-10,1.12477e-08
4.16267e+10,Conductance,0.0147629,-0.000779603,0.0147629
4.16267e+10,Capacitance,2.82234e-12,-1.4903e-13,2.82234e-12
4.17e+10,Resistance,6.65656,0.154204,6.65656
4.17e+10,Inductance,1.12477e-08,5.93164e-10,1.12477e-08
4.17e+10,Conductance,0.0147899,-0.000780446,0.0147899
4.17e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
4.17733e+10,Resistance,6.66639,0.154132,6.66639
4.17733e+10,Inductance,1.12477e-08,5.93164e-10,1.12477e-08
4.17733e+10,Conductance,0.0148149,-0.00078169,0.0148149
4.17733e+10,Capacitance,2.82234e-12,-1.49028e-13,2.82234e-12
4.18467e+10,Resistance,6.67174,0.151883,6.67174
4.18467e+10,Inductance,1.12477e-08,5.93185e-10,1.12477e-08
4.18467e+10,Conductance,0.0148409,-0.000782504,0.0148409
4.18467e+10,Capacitance,2.82234e-12,-1.49033e-13,2.82234e-12
4.192e+10,Resistance,6.67286,0.15462,6.67286
4.192e+10,Inductance,1.12476e-08,5.9317e-10,1.12476e-08
4.192e+10,Conductance,0.0148682,-0.00078463,0.0148682
4.192e+10,Capacitance,2.82235e-12,-1.4903e-13,2.82235e-12
4.19933e+10,Resistance,6.67967,0.155715,6.67967
4.19933e+10,Inductance,1.12476e-08,5.93171e-10,1.12476e-08
